simulation_id,final_value,cagr
4570,1390371.7899046324,0.07745615406030537
4571,1180097.5245664555,0.06980195338563666
4572,1969656.5497018765,0.09389618700963709
4573,1423763.3142879074,0.0785684940024618
4574,632426.6205517488,0.041177533676543865
4575,1420383.4933392436,0.07845704675693099
4576,1599457.1136071447,0.08403897094315615
4577,1863671.5506369649,0.09126873204437458
4578,942954.0050609496,0.05941815990726873
4579,1484439.4346454085,0.08052733919592359
4580,1709435.0088826488,0.08717772889907516
4581,1697590.5160772481,0.08684911956546437
4582,1356467.6796569,0.07630028180581516
4583,1531267.4763215312,0.0819874403916585
4584,1526624.4392849808,0.08184459176815206
4585,2535175.157386297,0.10596678780380886
4586,2131497.1544839116,0.09765829315600327
4587,1536266.1126665142,0.0821407670777139
4588,1914067.8964384934,0.09253544618603016
4589,1871764.2571999405,0.09147433434751928
4590,1398608.0387413045,0.07773287554415531
4591,1231310.8412079094,0.0717797614277571
4592,1391879.4825519351,0.07750692655556213
4593,1577714.9311584518,0.08339407889014017
4594,1646929.3395214998,0.08541838154495407
4595,926088.0120035207,0.0585871545407588
4596,1897179.5332746839,0.09211454777718187
4597,1919680.7672826953,0.09267454616450133
4598,987916.2853744726,0.06156590712814647
4599,1055078.141605058,0.06460596792257833
4600,1353483.1462279113,0.07619721233859922
4601,2128755.9847335755,0.09759688051721582
4602,2392231.254044312,0.10317960433329776
4603,1279659.5844928198,0.07357601920180756
4604,1166309.2810920414,0.06925543443758597
4605,1579738.1078477204,0.08345444562531323
4606,1199091.8933946425,0.07054490645415368
4607,1155432.8428831343,0.0688199515793344
4608,1272151.9994043957,0.07330139910173084
4609,1491957.074236495,0.08076468264576286
4610,1808469.9337917392,0.08984307475140096
4611,1136732.9267025087,0.06806197472513875
4612,1849185.1762190014,0.09089855121947221
4613,1418559.181859792,0.0783967858996304
4614,1010250.5315878239,0.06259823546140919
4615,1590175.4953427427,0.0837647021627197
4616,2619454.815782066,0.10754046995016808
4617,2507301.775637134,0.10543530399606094
4618,1474068.4990000278,0.08019801873891419
4619,2079647.7587527006,0.09648365986876262
4620,1177649.363292973,0.069705364103267
4621,1582127.6189553281,0.08352564772468885
4622,2046576.9016223296,0.09571972757175295
4623,1099452.1366423606,0.06651457887092338
4624,1726423.2678620694,0.08764526294679564
4625,1877038.7724706451,0.09160788083612559
4626,1291396.3429809615,0.07400226569912904
4627,1246392.8351333456,0.07234722425432327
4628,1328435.999708008,0.07532355146890057
4629,3539324.632394067,0.1221285849060989
4630,1535692.5966968574,0.08212319947347013
4631,1842849.1504343033,0.0907357694547326
4632,1290197.2575468323,0.07395888856357113
4633,1222392.9228116772,0.07144108703344032
4634,1172034.7803209173,0.06948312009607305
4635,1371218.795483531,0.07680654037761303
4636,1398145.1962151404,0.07771736634846449
4637,1185553.9874296975,0.07001654379360223
4638,1451294.9015697476,0.07946701578188442
4639,1699045.0834442682,0.08688959247378336
4640,2451783.954554048,0.10435964887701665
4641,864258.2389576305,0.055411670412007785
4642,2159736.8123615654,0.09828660767807396
4643,1496878.1021145135,0.08091942836558208
4644,1504355.2224685198,0.08115362359045797
4645,2064422.9863320028,0.09613342405235303
4646,1215688.5770962704,0.07118491730377174
4647,1335800.4757146067,0.07558205334597834
4648,830006.3512962407,0.053557691561814336
4649,2560007.443275865,0.10643559758142795
4650,1185672.7102678164,0.07002120238683918
4651,1651606.8260796485,0.08555223133591516
4652,1197679.8753860204,0.07049006492821741
4653,1354175.224077809,0.07622113227056992
4654,1261632.5671496496,0.07291398932757853
4655,1566190.9814902777,0.08304881340709946
4656,2030929.965225475,0.09535416145856623
4657,1268843.7158700922,0.07317989293855898
4658,1389236.4841091835,0.07741788715544962
4659,1379693.3065316048,0.07709503473640833
4660,1406094.5054590683,0.07798305682677853
4661,1315252.615351905,0.07485735672614413
4662,1440868.6540579172,0.07912867797531598
4663,1103472.8114387786,0.06668385789566589
4664,1177841.2722332263,0.06971294257609517
4665,1304018.0197023007,0.07445653455153467
4666,1521021.485816042,0.0816716558038939
4667,1850583.9662205703,0.09093441628079724
4668,1620632.843760692,0.08465905117414496
4669,1162175.064072889,0.06909036354293696
4670,2199321.4297486506,0.09915423866181627
4671,985181.8092453892,0.061437984111876176
4672,1288361.1093695415,0.0738923907748712
4673,2199257.511840539,0.09915284976274763
4674,1625298.097923244,0.08479461970067281
4675,2262191.003770778,0.10050200338193727
4676,1589197.3596622269,0.08373570943975506
4677,1590953.0614948946,0.08378773767701175
4678,1191388.059811568,0.07024494221118216
4679,2182458.7916295356,0.09878647805487661
4680,960753.9313238767,0.06027990075947964
4681,1242628.1807105604,0.07220619606951728
4682,1286881.355966933,0.07383873415077535
4683,2311516.9306415753,0.10153457533835963
4684,1667524.5840743415,0.08600502904730911
4685,1235661.4500398568,0.07194413319621407
4686,1454731.7963104704,0.07957803564877941
4687,1242294.555367708,0.07219367838265844
4688,1486840.7577837317,0.08060327739129347
4689,2473782.7626240966,0.10478863461972976
4690,1682180.2248335204,0.08641828361145731
4691,1664731.0699949823,0.08592586448420492
4692,913138.0618731114,0.05793921275064173
4693,1515906.6172635744,0.08151325178905422
4694,1997446.7896142313,0.09456274269619036
4695,785103.6567811954,0.05101310214364019
4696,1222602.9839681971,0.07144909163455915
4697,1243581.654345359,0.07224195286936275
4698,1344084.2394492498,0.07587119925401509
4699,1890660.1412970535,0.09195110949571883
4700,1768040.3005414847,0.08877226697603646
4701,1432297.194793592,0.07884877054858919
4702,1551253.9488065655,0.08259765548917386
4703,779995.1520404381,0.050714837180146244
4704,2445592.0280761104,0.10423823973458668
4705,879413.58632544,0.05620966558846385
4706,1591248.842025387,0.08379649739251183
4707,2907685.7543010097,0.11257874583327854
4708,2089000.0185788695,0.09669758843351617
4709,1680279.8546394464,0.08636489241253043
4710,1959786.628742539,0.09365728796363482
4711,1742543.4280201471,0.08808485469316407
4712,737875.819784458,0.048181919017163954
4713,3256280.3915888933,0.11806943005535664
4714,778764.1102781799,0.050642682261439864
4715,947362.4194504607,0.05963302323615949
4716,1663719.712549757,0.08589717259472618
4717,2077623.9237386277,0.09643724449371516
4718,1544269.527578944,0.08238527055959177
4719,1482543.391965512,0.08046729666528374
4720,1009288.2892455081,0.06255421095009672
4721,1883126.2886646194,0.09176156637040878
4722,1098631.9507042782,0.06647997458056487
4723,1793363.5500347884,0.08944567612211007
4724,2126584.3925461117,0.09754817486182543
4725,1430994.8882727732,0.07880610260275955
4726,1106843.9544183381,0.06682533614378139
4727,1553052.9577289976,0.08265221229047337
4728,1225357.9236547435,0.07155394991986741
4729,1081158.1329196524,0.06573680840177953
4730,2196575.5622886955,0.09909453772806232
4731,2284788.5320397425,0.10097769813041513
4732,1617470.2321355857,0.08456693576314422
4733,1052485.5971111762,0.0644920968140199
4734,2405448.527911511,0.1034439134443681
4735,1517271.701769308,0.0815555774868233
4736,1081271.4455671674,0.06574166452310748
4737,762631.5718970649,0.049686888903077264
4738,1699210.7214009333,0.0868941991989931
4739,1365853.5232774343,0.07662300961225244
4740,988921.13589484,0.06161283050576816
4741,721452.2732422734,0.04715660081990758
4742,1249443.7120488968,0.07246121495852553
4743,1996716.8425867984,0.09454534847988993
4744,1434299.6057695418,0.07891430393289967
4745,1031019.0689474118,0.06353878985526906
4746,1051694.6314845018,0.06445730218594092
4747,1322653.1839489217,0.0751196051660854
4748,566819.6363584418,0.03623136577265296
4749,2194957.5181569485,0.09905932461056399
4750,1636831.4247056348,0.0851281779220956
4751,1794054.4385311066,0.08946392084876353
4752,1245144.7065936248,0.07230051315939967
4753,1340994.1004767048,0.07576353737567243
4754,1901299.7562169193,0.0922175631307296
4755,1644936.1634507778,0.08536123479534496
4756,2087058.3450334654,0.0966532490190195
4757,2253196.188713199,0.10031139008237622
4758,1365914.1078372798,0.07662508588516515
4759,1928252.166369091,0.09288621649530171
4760,1387044.4294814584,0.07734391649642092
4761,2042027.6259673552,0.09561371729759127
4762,1404824.584018686,0.0779407087098003
4763,1909396.4990345484,0.0924193802957971
4764,1017880.6448418756,0.06294591512004333
4765,1097092.2853972146,0.06641494810380388
4766,1354067.417168802,0.07621740696461865
4767,868184.1785332619,0.05561966516936101
4768,1009721.454848336,0.06257403410897444
4769,982233.5359685498,0.06129967827928273
4770,1375849.6848567473,0.07696439852720194
4771,1312990.455874134,0.07477691256294583
4772,1704927.1414878361,0.08705292171680123
4773,1022939.3126646568,0.06317505067908646
4774,1328430.5129427696,0.07532335836638926
4775,2183234.30068847,0.09880345081597697
4776,1197361.11312069,0.07047767592846177
4777,1390359.4536126216,0.07745573841076325
4778,1134412.5368598606,0.06796709018058844
4779,888884.7712698322,0.05670171233502974
4780,1787041.278624395,0.08927840697202294
4781,2131102.57826575,0.0976494578025362
4782,1438420.8997734408,0.07904890754700178
4783,1124279.1407107927,0.06755053139254463
